"mapping_rate","sequencing_depth","frip","frac_open","mt_content","uniq_frags","dup_level","batch","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","qc_exclude","is_cell_control","total_features_by_binary_exprs","log10_total_features_by_binary_exprs","total_binary_exprs","log10_total_binary_exprs","pct_binary_exprs_in_top_50_features","pct_binary_exprs_in_top_100_features","pct_binary_exprs_in_top_200_features","pct_binary_exprs_in_top_500_features","total_features","log10_total_features","pct_binary_exprs_top_50_features","pct_binary_exprs_top_100_features","pct_binary_exprs_top_200_features","pct_binary_exprs_top_500_features",".cluster_5","dpt_cardiac","dpt_endo","dpt_cl3","dpt_cl3_cl5","dpt_cl4"
"E9.5_CPC_p2_167",97.27,655016,0.65402,0.230258,0.014692,52109,0.912643,"E9.5",19847,4.29771675126415,69121,4.83961629568029,4.12899118936358,5.22417210399155,7.14978081914324,11.9370379479464,4.12899118936358,5.22417210399155,7.14978081914324,11.9370379479464,"pass",FALSE,18937,4.27733411221598,18937,4.27733411221598,0.264033373818451,0.528066747636901,1.0561334952738,2.64033373818451,18937,4.27733411221598,0.264033373818451,0.528066747636901,1.0561334952738,2.64033373818451,"2",0.309291209606668,0.202732927287727,0.176546269437908,0.190921676954376,0.447720627230953
"E9.5_CPC_p2_171",95.1,838323,0.570183,0.175938,0.053712,56906,0.917804,"E9.5",15155,4.18058459660296,68503,4.83571593101373,14.1001124038363,15.5190283637213,17.9743952819585,24.0179262222092,14.1001124038363,15.5190283637213,17.9743952819585,24.0179262222092,"pass",FALSE,14666,4.1663412919835,14666,4.1663412919835,0.340924587481249,0.681849174962498,1.363698349925,3.40924587481249,14666,4.1663412919835,0.340924587481249,0.681849174962498,1.363698349925,3.40924587481249,"1",1.30632611235041,NA,NA,NA,1.23249235724498
"E9.5_CPC_p2_207",96.79,726984,0.550696,0.201039,0.024545,51028,0.921148,"E9.5",17326,4.2387233753954,57564,4.76015850899809,7.1398790910986,8.27253144326315,10.312000555903,15.4054617469252,7.1398790910986,8.27253144326315,10.312000555903,15.4054617469252,"pass",FALSE,16275,4.21154768118125,16275,4.21154768118125,0.307219662058372,0.614439324116744,1.22887864823349,3.07219662058372,16275,4.21154768118125,0.307219662058372,0.614439324116744,1.22887864823349,3.07219662058372,"3",NA,NA,0.380049719677284,0.383674720440926,NA
"E9.5_CPC_p2_212",96.93,693242,0.644186,0.200599,0.055482,49795,0.915236,"E9.5",17286,4.23771963199625,67890,4.83181220565898,10.7129179555163,11.81764619237,13.8105759316541,18.8010016202681,10.7129179555163,11.81764619237,13.8105759316541,18.8010016202681,"pass",FALSE,16696,4.22263844716643,16696,4.22263844716643,0.299472927647341,0.598945855294681,1.19789171058936,2.99472927647341,16696,4.22263844716643,0.299472927647341,0.598945855294681,1.19789171058936,2.99472927647341,"1",1.24994549353108,NA,NA,NA,1.15974662581308
"E9.5_CPC_p2_058",97.03,740580,0.625721,0.220027,0.008204,53794,0.920786,"E9.5",18960,4.27786123822512,67842,4.8315050440635,3.63639043660269,4.81854898145691,6.87037528374753,12.0692196574393,3.63639043660269,4.81854898145691,6.87037528374753,12.0692196574393,"pass",FALSE,17956,4.25423378265015,17956,4.25423378265015,0.278458453998663,0.556916907997327,1.11383381599465,2.78458453998663,17956,4.25423378265015,0.278458453998663,0.556916907997327,1.11383381599465,2.78458453998663,"3",NA,NA,0.600843904675124,0.570345206813662,NA
"E9.5_CPC_p2_310",96.88,421153,0.700127,0.161752,0.025036,32906,0.912344,"E9.5",13939,4.14426277376199,47127,4.67327900972794,6.41670380036922,7.86597916268806,10.4122901945806,16.6847030364759,6.41670380036922,7.86597916268806,10.4122901945806,16.6847030364759,"pass",FALSE,13428,4.12804367382646,13428,4.12804367382646,0.372356270479595,0.74471254095919,1.48942508191838,3.72356270479595,13428,4.12804367382646,0.372356270479595,0.74471254095919,1.48942508191838,3.72356270479595,"3",NA,NA,0.462559430581874,0.465708151224191,NA
"E9.5_CPC_p2_341",96.71,678372,0.740767,0.204171,0.009481,47015,0.923904,"E9.5",17594,4.24538927117121,70291,4.8469059003604,3.64769316128665,4.92239404760211,7.21144954546101,12.8793159863994,3.64769316128665,4.92239404760211,7.21144954546101,12.8793159863994,"pass",FALSE,17014,4.23083195343183,17014,4.23083195343183,0.293875631832608,0.587751263665217,1.17550252733043,2.93875631832608,17014,4.23083195343183,0.293875631832608,0.587751263665217,1.17550252733043,2.93875631832608,"3",NA,NA,0.159218456879491,0.195254152713596,NA
"E9.5_CPC_p2_107",96.03,746788,0.675478,0.207442,0.031292,53432,0.917839,"E9.5",17875,4.25227034598832,74440,4.87181219857432,7.65314347125202,8.92799570123589,11.1445459430414,16.6603976356797,7.65314347125202,8.92799570123589,11.1445459430414,16.6603976356797,"pass",FALSE,17161,4.23456789763569,17161,4.23456789763569,0.291358312452654,0.582716624905309,1.16543324981062,2.91358312452654,17161,4.23456789763569,0.291358312452654,0.582716624905309,1.16543324981062,2.91358312452654,"3",NA,NA,0.328625242929282,0.341639417484977,NA
"E9.5_CPC_p2_239",97.04,366056,0.553106,0.094534,0.003222,26296,0.922184,"E9.5",8144,3.91089108864453,29127,4.46431066592589,3.61863563017132,5.82620935901397,9.67830535242215,18.9171559034573,3.61863563017132,5.82620935901397,9.67830535242215,18.9171559034573,"pass",FALSE,7952,3.90053098245276,7952,3.90053098245276,0.628772635814889,1.25754527162978,2.51509054325956,6.28772635814889,7952,3.90053098245276,0.628772635814889,1.25754527162978,2.51509054325956,6.28772635814889,"4",NA,NA,NA,NA,1.2288633305474
"E9.5_CPC_p2_019",97.65,718603,0.470892,0.170951,0.023788,52856,0.918906,"E9.5",14730,4.16823222951342,50945,4.70711009126447,7.12729414074001,8.41692020806752,10.7076258710374,16.490332711748,7.12729414074001,8.41692020806752,10.7076258710374,16.490332711748,"pass",FALSE,14051,4.14773814111999,14051,4.14773814111999,0.355846558963775,0.71169311792755,1.4233862358551,3.55846558963775,14051,4.14773814111999,0.355846558963775,0.71169311792755,1.4233862358551,3.55846558963775,"1",1.16188054149136,NA,NA,NA,1.18445642814766
"E9.5_CPC_p2_313",97.61,751107,0.593185,0.209611,0.030827,55804,0.916784,"E9.5",18060,4.25674179262526,68242,4.83405811040459,6.50772251692506,7.62580229184373,9.63482899094399,14.7812197766771,6.50772251692506,7.62580229184373,9.63482899094399,14.7812197766771,"pass",FALSE,17166,4.23469440714222,17166,4.23469440714222,0.291273447512525,0.58254689502505,1.1650937900501,2.91273447512525,17166,4.23469440714222,0.291273447512525,0.58254689502505,1.1650937900501,2.91273447512525,"1",1.3908524011225,NA,NA,NA,1.2727415379967
"E9.5_CPC_p2_165",81.64,1372088,0.674076,0.297035,0.018408,91130,0.912188,"E9.5",25598,4.4082230003523,125044,5.09706633088601,4.8822814369342,5.93391126323534,7.76606634464668,12.3740443363936,4.8822814369342,5.93391126323534,7.76606634464668,12.3740443363936,"pass",FALSE,24579,4.39058187855044,24579,4.39058187855044,0.203425688595956,0.406851377191912,0.813702754383824,2.03425688595956,24579,4.39058187855044,0.203425688595956,0.406851377191912,0.813702754383824,2.03425688595956,"3",NA,NA,0.469976066945948,0.472641850297766,NA
"E9.5_CPC_p2_287",96.87,850189,0.635916,0.220027,0.044383,56476,0.922976,"E9.5",18965,4.27797574622322,75142,4.87588852979361,8.94706023262623,10.0476431290091,11.9453834074153,16.7136887493013,8.94706023262623,10.0476431290091,11.9453834074153,16.7136887493013,"pass",FALSE,18016,4.25568247854588,18016,4.25568247854588,0.27753108348135,0.5550621669627,1.1101243339254,2.7753108348135,18016,4.25568247854588,0.27753108348135,0.5550621669627,1.1101243339254,2.7753108348135,"3",NA,NA,0.619581287984804,0.590342200275829,NA
"E9.5_CPC_p2_050",94.68,850245,0.677819,0.213938,0.045776,58951,0.917475,"E9.5",18435,4.26566669945248,83707,4.92276696563755,11.4542391914655,12.6512716977075,14.7323401866033,19.975629278316,11.4542391914655,12.6512716977075,14.7323401866033,19.975629278316,"pass",FALSE,17710,4.24824308305462,17710,4.24824308305462,0.282326369282891,0.564652738565782,1.12930547713156,2.82326369282891,17710,4.24824308305462,0.282326369282891,0.564652738565782,1.12930547713156,2.82326369282891,"3",NA,NA,0.616851328219649,0.593514213796941,NA
"E9.5_CPC_p2_308",96.16,386400,0.431584,0.111214,6e-05,33521,0.905643,"E9.5",9583,3.98154680504524,28911,4.46107813521686,3.97080695928885,6.03230604268272,9.51195046867974,17.802912386289,3.97080695928885,6.03230604268272,9.51195046867974,17.802912386289,"pass",FALSE,9163,3.96208508051736,9163,3.96208508051736,0.545672814580378,1.09134562916076,2.18269125832151,5.45672814580378,9163,3.96208508051736,0.545672814580378,1.09134562916076,2.18269125832151,5.45672814580378,"1",1.24905224015768,NA,NA,NA,1.18110322311439
"E9.5_CPC_p2_130",97.25,1306615,0.667838,0.317299,0.01408,96913,0.918531,"E9.5",27349,4.43695733066945,131263,5.11814563435225,3.70782322512818,4.64715875760877,6.34756176531087,10.711320021636,3.70782322512818,4.64715875760877,6.34756176531087,10.711320021636,"pass",FALSE,26001,4.41500675395383,26001,4.41500675395383,0.192300296142456,0.384600592284912,0.769201184569824,1.92300296142456,26001,4.41500675395383,0.192300296142456,0.384600592284912,0.769201184569824,1.92300296142456,"2",0.113909060278294,0.0981347015923941,0.0736858882323082,0.0588629485704666,0.101422328230376
"E9.5_CPC_p2_185",96.5,433309,0.647733,0.144435,0.022341,32427,0.916022,"E9.5",12448,4.09513446693984,42929,4.63276088847944,6.30809010226187,7.81057094271937,10.4498124810734,16.9442567961052,6.30809010226187,7.81057094271937,10.4498124810734,16.9442567961052,"pass",FALSE,12018,4.07986833517517,12018,4.07986833517517,0.416042602762523,0.832085205525046,1.66417041105009,4.16042602762523,12018,4.07986833517517,0.416042602762523,0.832085205525046,1.66417041105009,4.16042602762523,"3",NA,NA,0.555870124809083,0.551177613212432,NA
"E9.5_CPC_p2_134",96.36,407827,0.496043,0.132766,0.036622,33961,0.904872,"E9.5",11441,4.05850194342965,34959,4.54357142396237,10.500872450585,11.9969106667811,14.694356245888,21.4193769844675,10.500872450585,11.9969106667811,14.694356245888,21.4193769844675,"pass",FALSE,11008,4.04174787172327,11008,4.04174787172327,0.45421511627907,0.90843023255814,1.81686046511628,4.5421511627907,11008,4.04174787172327,0.45421511627907,0.90843023255814,1.81686046511628,4.5421511627907,"5",NA,3.00301235171738,NA,1.04446323018125,NA
"E9.5_CPC_p2_078",97.83,533792,0.624273,0.198255,0.01457,43894,0.910103,"E9.5",17089,4.23274206272074,55568,4.74483258144635,4.03649582493521,5.23142816009214,7.36575007198388,12.7033544486035,4.03649582493521,5.23142816009214,7.36575007198388,12.7033544486035,"pass",FALSE,16171,4.20876373266164,16171,4.20876373266164,0.30919547337827,0.618390946756539,1.23678189351308,3.0919547337827,16171,4.20876373266164,0.30919547337827,0.618390946756539,1.23678189351308,3.0919547337827,"2",0.213223824731119,0.116297825527437,0.10829605153958,0.124093198569202,0.305397707038022
"E9.5_CPC_p2_336",94.01,653778,0.662282,0.191087,0.022201,45012,0.920624,"E9.5",16466,4.21661448550128,60909,4.78468859950142,8.83449079774746,10.1380748329475,12.395540888867,17.9037580653105,8.83449079774746,10.1380748329475,12.395540888867,17.9037580653105,"pass",FALSE,15674,4.19520754950275,15674,4.19520754950275,0.318999617200459,0.637999234400919,1.27599846880184,3.18999617200459,15674,4.19520754950275,0.318999617200459,0.637999234400919,1.27599846880184,3.18999617200459,"3",NA,NA,0.234269006590771,0.261791909966904,NA
"E9.5_CPC_p2_367",97.27,819062,0.556013,0.227416,0.014129,59658,0.920066,"E9.5",19602,4.29232253991492,67253,4.82771811954829,4.47712369708414,5.62800172483012,7.66062480484142,12.6715536853375,4.47712369708414,5.62800172483012,7.66062480484142,12.6715536853375,"pass",FALSE,18523,4.26773477232186,18523,4.26773477232186,0.269934675808454,0.539869351616909,1.07973870323382,2.69934675808454,18523,4.26773477232186,0.269934675808454,0.539869351616909,1.07973870323382,2.69934675808454,"3",NA,NA,0.587586695747026,0.568387382380091,NA
"E9.5_CPC_p2_317",97.3,971280,0.628312,0.26697,0.008592,76848,0.913589,"E9.5",23008,4.36189774409588,97335,4.98827349504472,3.12015205219089,4.20506498176401,6.1149637848667,10.9415934658653,3.12015205219089,4.20506498176401,6.1149637848667,10.9415934658653,"pass",FALSE,21628,4.33503644063551,21628,4.33503644063551,0.231181801368596,0.462363602737193,0.924727205474385,2.31181801368596,21628,4.33503644063551,0.231181801368596,0.462363602737193,0.924727205474385,2.31181801368596,"3",NA,NA,0.19775285136433,0.2120745900371,NA
"E9.5_CPC_p2_339",97.16,812680,0.62522,0.204264,0.056833,51512,0.925829,"E9.5",17606,4.24568536423324,68260,4.83417264625292,11.2628186346323,12.3513038382655,14.271901552886,19.1312628186346,11.2628186346323,12.3513038382655,14.271901552886,19.1312628186346,"pass",FALSE,16703,4.22282048132217,16703,4.22282048132217,0.299347422618691,0.598694845237382,1.19738969047476,2.99347422618691,16703,4.22282048132217,0.299347422618691,0.598694845237382,1.19738969047476,2.99347422618691,"1",1.44369052431101,NA,NA,NA,1.28755583302886
"E9.5_CPC_p2_371",97.59,536645,0.646294,0.188268,0.016788,40234,0.918005,"E9.5",16226,4.21023823616173,52877,4.72327502050576,4.54072659190196,5.79268869262628,8.03752103939331,13.7507801123362,4.54072659190196,5.79268869262628,8.03752103939331,13.7507801123362,"pass",FALSE,15560,4.19203750271325,15560,4.19203750271325,0.32133676092545,0.6426735218509,1.2853470437018,3.2133676092545,15560,4.19203750271325,0.32133676092545,0.6426735218509,1.2853470437018,3.2133676092545,"2",0.411458940933004,0.238061225249677,0.193301224694762,0.211604738508599,0.559672695630515
"E9.5_CPC_p2_040",96.98,757935,0.605727,0.181378,0.052895,51997,0.919449,"E9.5",15628,4.19393119117495,66443,4.82245576955956,10.6738106346794,12.0268500820252,14.4213837424559,20.3256926990052,10.6738106346794,12.0268500820252,14.4213837424559,20.3256926990052,"pass",FALSE,15000,4.17612021105609,15000,4.17612021105609,0.333333333333333,0.666666666666667,1.33333333333333,3.33333333333333,15000,4.17612021105609,0.333333333333333,0.666666666666667,1.33333333333333,3.33333333333333,"1",1.47152072931477,NA,NA,NA,1.29071040310651
"E9.5_CPC_p2_088",97.24,865507,0.504718,0.227184,0.03046,67192,0.912371,"E9.5",19577,4.29176832417152,69903,4.84450202736549,8.09693432327654,9.19559961661159,11.0996666809722,15.9077578930804,8.09693432327654,9.19559961661159,11.0996666809722,15.9077578930804,"pass",FALSE,18461,4.2662787466311,18461,4.2662787466311,0.270841232869292,0.541682465738584,1.08336493147717,2.70841232869292,18461,4.2662787466311,0.270841232869292,0.541682465738584,1.08336493147717,2.70841232869292,"2",0.144594176571828,0.0550329072615386,0.101997939007981,0.090528547270486,0.205572897066055
"E9.5_CPC_p2_085",97.53,319652,0.589071,0.103872,0.084386,23350,0.910755,"E9.5",8951,3.95192007352029,30031,4.47758425527727,16.7793280277047,18.6873563983883,21.8141254037495,29.1065898571476,16.7793280277047,18.6873563983883,21.8141254037495,29.1065898571476,"pass",FALSE,8705,3.93981866282138,8705,3.93981866282138,0.574382538770821,1.14876507754164,2.29753015508329,5.74382538770821,8705,3.93981866282138,0.574382538770821,1.14876507754164,2.29753015508329,5.74382538770821,"1",1.28780946065413,NA,NA,NA,1.19432944735502
"E9.5_CPC_p2_007",96.44,1102411,0.613329,0.224052,0.023732,74252,0.924037,"E9.5",19303,4.28564730890073,93203,4.96943455120216,6.07598467860477,7.2765898093409,9.37845348325698,14.7302125468064,6.07598467860477,7.2765898093409,9.37845348325698,14.7302125468064,"pass",FALSE,18471,4.26651391990912,18471,4.26651391990912,0.270694602349629,0.541389204699258,1.08277840939852,2.70694602349629,18471,4.26651391990912,0.270694602349629,0.541389204699258,1.08277840939852,2.70694602349629,"1",1.37201496356702,NA,NA,NA,1.29997993282142
"E9.5_CPC_p2_175",96.99,715714,0.542497,0.200169,0.033384,53247,0.915581,"E9.5",17246,4.23671356336564,59675,4.77579970527985,8.5546711353163,9.71428571428571,11.7469627147047,16.8261416003351,8.5546711353163,9.71428571428571,11.7469627147047,16.8261416003351,"pass",FALSE,16291,4.21197440141396,16291,4.21197440141396,0.306917930145479,0.613835860290958,1.22767172058192,3.06917930145479,16291,4.21197440141396,0.306917930145479,0.613835860290958,1.22767172058192,3.06917930145479,"1",1.44116323225353,NA,NA,NA,1.2651178433668
"E9.5_CPC_p2_369",97.37,339350,0.704265,0.134587,0.033998,24464,0.919111,"E9.5",11599,4.06445798922692,35656,4.55214480103078,6.90486874579313,8.42775409468252,11.1930670854835,17.9969710567646,6.90486874579313,8.42775409468252,11.1930670854835,17.9969710567646,"pass",FALSE,11240,4.05080494781346,11240,4.05080494781346,0.444839857651246,0.889679715302491,1.77935943060498,4.44839857651246,11240,4.05080494781346,0.444839857651246,0.889679715302491,1.77935943060498,4.44839857651246,"2",0.543091112474052,0.364706816373792,0.242419002180489,0.276067836593751,0.812005597122902
"E9.5_CPC_p2_032",97.44,567964,0.620584,0.174361,0.091199,38535,0.916504,"E9.5",15028,4.17693008445051,52595,4.72095271670158,16.3570681623728,17.5377887631904,19.5779066451184,24.6810533320658,16.3570681623728,17.5377887631904,19.5779066451184,24.6810533320658,"pass",FALSE,14530,4.16229550277275,14530,4.16229550277275,0.344115622849277,0.688231245698555,1.37646249139711,3.44115622849277,14530,4.16229550277275,0.344115622849277,0.688231245698555,1.37646249139711,3.44115622849277,"3",NA,NA,0.552011139040933,0.540818797770169,NA
"E9.5_CPC_p2_213",96.9,803113,0.58039,0.184939,0.054741,53289,0.922087,"E9.5",15932,4.2022975561388,65383,4.81547148591074,11.3179266781885,12.5888992551581,14.7821299114449,20.2988544422862,11.3179266781885,12.5888992551581,14.7821299114449,20.2988544422862,"pass",FALSE,15064,4.17796913600938,15064,4.17796913600938,0.331917153478492,0.663834306956984,1.32766861391397,3.31917153478492,15064,4.17796913600938,0.331917153478492,0.663834306956984,1.32766861391397,3.31917153478492,"1",1.37551448100099,NA,NA,NA,1.24109859518283
"E9.5_CPC_p2_066",97.31,1042391,0.675575,0.27778,0.00869,76541,0.919752,"E9.5",23935,4.37905157618437,104246,5.01806356578304,2.8730119141262,3.97713101701744,5.91197743798323,10.8205590622182,2.8730119141262,3.97713101701744,5.91197743798323,10.8205590622182,"pass",FALSE,22864,4.3591712057167,22864,4.3591712057167,0.218684394681596,0.437368789363191,0.874737578726382,2.18684394681596,22864,4.3591712057167,0.218684394681596,0.437368789363191,0.874737578726382,2.18684394681596,"2",0.105158389377788,0.0950164462858261,0.0620447926503424,0.0532523851783734,0.123417629201064
"E9.5_CPC_p2_169",96.49,1257445,0.624762,0.290319,0.013861,93415,0.917936,"E9.5",25025,4.39839144022948,118292,5.07295904596927,5.25648395495892,6.31826328069523,8.18736685490143,12.9129611469922,5.25648395495892,6.31826328069523,8.18736685490143,12.9129611469922,"pass",FALSE,23596,4.37285679253523,23596,4.37285679253523,0.21190032208849,0.423800644176979,0.847601288353958,2.1190032208849,23596,4.37285679253523,0.21190032208849,0.423800644176979,0.847601288353958,2.1190032208849,"3",NA,NA,0.429192994516466,0.427377574564595,NA
"E9.5_CPC_p2_151",96.27,795477,0.632352,0.210226,0.017639,60091,0.915355,"E9.5",18115,4.25806231201092,77298,4.88817387558338,6.06483996998629,7.38311469895728,9.72728919247587,15.5243343941628,6.06483996998629,7.38311469895728,9.72728919247587,15.5243343941628,"pass",FALSE,17500,4.24306286480481,17500,4.24306286480481,0.285714285714286,0.571428571428571,1.14285714285714,2.85714285714286,17500,4.24306286480481,0.285714285714286,0.571428571428571,1.14285714285714,2.85714285714286,"3",NA,NA,0.528582189557825,0.523350397049289,NA
"E9.5_CPC_p2_028",97.3,1138053,0.649005,0.253851,0.015977,78835,0.924042,"E9.5",21873,4.33992820777851,103955,5.01684956044663,4.30089942763696,5.47640806118032,7.53114328315136,12.8180462700207,4.30089942763696,5.47640806118032,7.53114328315136,12.8180462700207,"pass",FALSE,21013,4.32250872792151,21013,4.32250872792151,0.237947936991386,0.475895873982773,0.951791747965545,2.37947936991386,21013,4.32250872792151,0.237947936991386,0.475895873982773,0.951791747965545,2.37947936991386,"3",NA,NA,0.351397448707939,0.368168933775062,NA
"E9.5_CPC_p2_125",95.54,699801,0.675197,0.211989,0.045904,51858,0.91233,"E9.5",18268,4.26171477579437,73227,4.86467717286654,10.4401382003906,11.5380938724787,13.4704412306936,18.357982711295,10.4401382003906,11.5380938724787,13.4704412306936,18.357982711295,"pass",FALSE,17583,4.24511767507942,17583,4.24511767507942,0.28436558039015,0.568731160780299,1.1374623215606,2.8436558039015,17583,4.24511767507942,0.28436558039015,0.568731160780299,1.1374623215606,2.8436558039015,"2",0.507846892146113,0.384289827237818,0.223779540446503,0.274463184294567,0.740551116275904
"E9.5_CPC_p2_294",97.05,277362,0.559745,0.108001,0.036226,20858,0.914356,"E9.5",9307,3.96885637461469,24178,4.38343833525666,8.99578128877492,10.6501778476301,13.4130201009182,20.6468690545124,8.99578128877492,10.6501778476301,13.4130201009182,20.6468690545124,"pass",FALSE,8927,3.9507541815935,8927,3.9507541815935,0.560098577349614,1.12019715469923,2.24039430939845,5.60098577349614,8927,3.9507541815935,0.560098577349614,1.12019715469923,2.24039430939845,5.60098577349614,"3",NA,NA,0.35227570993331,0.401910300408865,NA
"E9.5_CPC_p2_128",97.56,528419,0.608962,0.178815,0.032654,41415,0.911867,"E9.5",15408,4.18777445516398,52082,4.71669599180287,7.03314004838524,8.32917322683461,10.6197918666718,16.3972197688261,7.03314004838524,8.32917322683461,10.6197918666718,16.3972197688261,"pass",FALSE,14811,4.1706137033774,14811,4.1706137033774,0.337586928634123,0.675173857268247,1.35034771453649,3.37586928634123,14811,4.1706137033774,0.337586928634123,0.675173857268247,1.35034771453649,3.37586928634123,"2",0.712045849991182,0.543811296109161,0.26993615862943,0.334939357710042,0.896977291992087
"E9.5_CPC_p2_145",96.6,727630,0.575633,0.179314,0.04625,53266,0.914267,"E9.5",15449,4.18892848376085,64223,4.80769735080739,10.6410475997696,12.0315151892624,14.465222739517,20.4443890817931,10.6410475997696,12.0315151892624,14.465222739517,20.4443890817931,"pass",FALSE,14687,4.16696266385717,14687,4.16696266385717,0.340437121263703,0.680874242527405,1.36174848505481,3.40437121263703,14687,4.16696266385717,0.340437121263703,0.680874242527405,1.36174848505481,3.40437121263703,"1",1.34696863517455,NA,NA,NA,1.25324815351439
"E9.5_CPC_p2_057",95.83,1094957,0.693835,0.276829,0.025587,72927,0.924298,"E9.5",23857,4.37763403424759,103781,5.01612203579998,7.11980034881144,8.16334396469489,9.98255942802632,14.6047927848065,7.11980034881144,8.16334396469489,9.98255942802632,14.6047927848065,"pass",FALSE,22667,4.35541320396946,22667,4.35541320396946,0.220584991397185,0.441169982794371,0.882339965588741,2.20584991397185,22667,4.35541320396946,0.220584991397185,0.441169982794371,0.882339965588741,2.20584991397185,"2",0.102635422192742,0.0347485179616761,0.0481508692448087,0.0436652946883175,0.145437157263041
"E9.5_CPC_p2_024",95.42,682654,0.671424,0.190739,0.044717,44648,0.923351,"E9.5",16438,4.21587539546128,62712,4.79735757660508,10.7730577879832,12.0471361143003,14.1902666156397,19.4157418038015,10.7730577879832,12.0471361143003,14.1902666156397,19.4157418038015,"pass",FALSE,15738,4.19697713537512,15738,4.19697713537512,0.317702376413776,0.635404752827551,1.2708095056551,3.17702376413776,15738,4.19697713537512,0.317702376413776,0.635404752827551,1.2708095056551,3.17702376413776,"2",0.326199418028882,0.159245040254702,0.133293913951085,0.14777123829691,0.483117712297802
"E9.5_CPC_p2_375",93.76,762003,0.686702,0.164409,0.048404,48303,0.922592,"E9.5",14167,4.15130854818202,69643,4.84288370684563,12.368795140933,13.9138176126818,16.6434530390707,23.2184139109458,12.368795140933,13.9138176126818,16.6434530390707,23.2184139109458,"pass",FALSE,13762,4.13871310987601,13762,4.13871310987601,0.363319284987647,0.726638569975294,1.45327713995059,3.63319284987647,13762,4.13871310987601,0.363319284987647,0.726638569975294,1.45327713995059,3.63319284987647,"1",1.46666735627249,NA,NA,NA,1.27182572506461
"E9.5_CPC_p2_220",97.35,242035,0.538394,0.105101,0.037975,20672,0.903173,"E9.5",9059,3.95712819767681,23132,4.36423195784455,9.52792668165312,11.2311948815494,13.9028186062597,21.0876707591216,9.52792668165312,11.2311948815494,13.9028186062597,21.0876707591216,"pass",FALSE,8712,3.94016771403407,8712,3.94016771403407,0.573921028466483,1.14784205693297,2.29568411386593,5.73921028466483,8712,3.94016771403407,0.573921028466483,1.14784205693297,2.29568411386593,5.73921028466483,"3",NA,NA,0.463362716480486,0.486148883031328,NA
"E9.5_CPC_p2_380",95.96,1481986,0.39241,0.211293,0.021887,98761,0.92432,"E9.5",18199,4.26007138798508,79155,4.89848383983174,8.21931653085718,9.48266060261512,11.5823384498768,16.8770134546144,8.21931653085718,9.48266060261512,11.5823384498768,16.8770134546144,"pass",FALSE,17399,4.2405492482826,17399,4.2405492482826,0.287372837519398,0.574745675038795,1.14949135007759,2.87372837519398,17399,4.2405492482826,0.287372837519398,0.574745675038795,1.14949135007759,2.87372837519398,"1",1.30524143134953,NA,NA,NA,1.2689418851952
"E9.5_CPC_p2_006",94.5,423175,0.631286,0.130167,0.041883,27360,0.923673,"E9.5",11218,4.04995414802205,36024,4.55660398948603,12.0669553630913,13.5909393737508,16.3002442815901,22.8625360870531,12.0669553630913,13.5909393737508,16.3002442815901,22.8625360870531,"pass",FALSE,10905,4.0376654933508,10905,4.0376654933508,0.458505272810637,0.917010545621275,1.83402109124255,4.58505272810637,10905,4.0376654933508,0.458505272810637,0.917010545621275,1.83402109124255,4.58505272810637,"3",NA,NA,0.385344320721175,0.402872028826417,NA
"E9.5_CPC_p2_005",97.67,829572,0.671671,0.213822,0.052094,55625,0.922498,"E9.5",18428,4.26550177003923,78792,4.89648763631685,9.56696111280333,10.8475479744136,13.0711239719768,18.6719463904965,9.56696111280333,10.8475479744136,13.0711239719768,18.6719463904965,"pass",FALSE,17753,4.24929621554428,17753,4.24929621554428,0.281642539289134,0.563285078578268,1.12657015715654,2.81642539289134,17753,4.24929621554428,0.281642539289134,0.563285078578268,1.12657015715654,2.81642539289134,"2",0.406254254498215,0.244468444737148,0.203452957256968,0.221941273490668,0.549355625975442
"E9.5_CPC_p2_302",94.36,369961,0.698639,0.131641,0.063009,26366,0.911911,"E9.5",11343,4.05476621783899,39274,4.59411619371201,14.042368997301,15.5497275551255,18.1188572592555,24.4054590823446,14.042368997301,15.5497275551255,18.1188572592555,24.4054590823446,"pass",FALSE,11036,4.04285104255079,11036,4.04285104255079,0.453062703878217,0.906125407756433,1.81225081551287,4.53062703878217,11036,4.04285104255079,0.453062703878217,0.906125407756433,1.81225081551287,4.53062703878217,"3",NA,NA,0.351625382025755,0.39308047471134,NA
"E9.5_CPC_p2_225",97.36,718070,0.578323,0.187572,0.061341,50299,0.917588,"E9.5",16162,4.20852197293143,61931,4.79191510511758,12.0811871276098,13.3842502139478,15.6819686425215,21.2042434322068,12.0811871276098,13.3842502139478,15.6819686425215,21.2042434322068,"pass",FALSE,15434,4.18850663381811,15434,4.18850663381811,0.323960088117144,0.647920176234288,1.29584035246858,3.23960088117144,15434,4.18850663381811,0.323960088117144,0.647920176234288,1.29584035246858,3.23960088117144,"3",NA,NA,0.596277497216013,0.576393441866054,NA
